3.992933852714486420e-05 3.992933852714486420e-05 3.992933852714486420e-05 3.992933852714486420e-05 3.992933852714486420e-05
3.993245263700373471e-05 3.993245263700373471e-05 3.993245263700373471e-05 3.993245263700373471e-05 3.993245263700373471e-05
3.992979691247455776e-05 3.992979691247455776e-05 3.992979691247455776e-05 3.992979691247455776e-05 3.992979691247455776e-05
3.993123391410335898e-05 3.993123391410335898e-05 3.993123391410335898e-05 3.993123391410335898e-05 3.993123391410335898e-05
3.993033533333800733e-05 3.993033533333800733e-05 3.993033533333800733e-05 3.993033533333800733e-05 3.993033533333800733e-05
3.993048812844790518e-05 3.993048812844790518e-05 3.993048812844790518e-05 3.993048812844790518e-05 3.993048812844790518e-05
3.993238715338520706e-05 3.993238715338520706e-05 3.993238715338520706e-05 3.993238715338520706e-05 3.993238715338520706e-05
3.992924757767468691e-05 3.992924757767468691e-05 3.992924757767468691e-05 3.992924757767468691e-05 3.992924757767468691e-05
3.992927668150514364e-05 3.992927668150514364e-05 3.992927668150514364e-05 3.992927668150514364e-05 3.992927668150514364e-05
3.992955316789448261e-05 3.992955316789448261e-05 3.992955316789448261e-05 3.992955316789448261e-05 3.992955316789448261e-05
3.992926212958991528e-05 3.992926212958991528e-05 3.992926212958991528e-05 3.992926212958991528e-05 3.992926212958991528e-05
3.993251812062226236e-05 3.993251812062226236e-05 3.993251812062226236e-05 3.993251812062226236e-05 3.993251812062226236e-05
3.993032441940158606e-05 3.993032441940158606e-05 3.993032441940158606e-05 3.993032441940158606e-05 3.993032441940158606e-05
3.993542486568912864e-05 3.993542486568912864e-05 3.993542486568912864e-05 3.993542486568912864e-05 3.993542486568912864e-05
3.992989877588115633e-05 3.992989877588115633e-05 3.992989877588115633e-05 3.992989877588115633e-05 3.992989877588115633e-05
3.992962956544943154e-05 3.992962956544943154e-05 3.992962956544943154e-05 3.992962956544943154e-05 3.992962956544943154e-05
3.992974598077125847e-05 3.992974598077125847e-05 3.992974598077125847e-05 3.992974598077125847e-05 3.992974598077125847e-05
