9.535499215126037598e-01 9.535499215126037598e-01 9.535499215126037598e-01 9.535499215126037598e-01 9.535499215126037598e-01
9.535517096519470215e-01 9.535517096519470215e-01 9.535517096519470215e-01 9.535517096519470215e-01 9.535517096519470215e-01
9.535479545593261719e-01 9.535479545593261719e-01 9.535479545593261719e-01 9.535479545593261719e-01 9.535479545593261719e-01
9.535632729530334473e-01 9.535632729530334473e-01 9.535632729530334473e-01 9.535632729530334473e-01 9.535632729530334473e-01
9.535484313964843750e-01 9.535484313964843750e-01 9.535484313964843750e-01 9.535484313964843750e-01 9.535484313964843750e-01
9.535503983497619629e-01 9.535503983497619629e-01 9.535503983497619629e-01 9.535503983497619629e-01 9.535503983497619629e-01
9.535570144653320312e-01 9.535570144653320312e-01 9.535570144653320312e-01 9.535570144653320312e-01 9.535570144653320312e-01
9.535542130470275879e-01 9.535542130470275879e-01 9.535542130470275879e-01 9.535542130470275879e-01 9.535542130470275879e-01
9.535610079765319824e-01 9.535610079765319824e-01 9.535610079765319824e-01 9.535610079765319824e-01 9.535610079765319824e-01
9.535694718360900879e-01 9.535694718360900879e-01 9.535694718360900879e-01 9.535694718360900879e-01 9.535694718360900879e-01
9.535502195358276367e-01 9.535502195358276367e-01 9.535502195358276367e-01 9.535502195358276367e-01 9.535502195358276367e-01
9.535479545593261719e-01 9.535479545593261719e-01 9.535479545593261719e-01 9.535479545593261719e-01 9.535479545593261719e-01
9.535710811614990234e-01 9.535710811614990234e-01 9.535710811614990234e-01 9.535710811614990234e-01 9.535710811614990234e-01
9.535570144653320312e-01 9.535570144653320312e-01 9.535570144653320312e-01 9.535570144653320312e-01 9.535570144653320312e-01
9.535495638847351074e-01 9.535495638847351074e-01 9.535495638847351074e-01 9.535495638847351074e-01 9.535495638847351074e-01
9.535495638847351074e-01 9.535495638847351074e-01 9.535495638847351074e-01 9.535495638847351074e-01 9.535495638847351074e-01
9.535486102104187012e-01 9.535486102104187012e-01 9.535486102104187012e-01 9.535486102104187012e-01 9.535486102104187012e-01
9.535517096519470215e-01 9.535517096519470215e-01 9.535517096519470215e-01 9.535517096519470215e-01 9.535517096519470215e-01
9.535484313964843750e-01 9.535484313964843750e-01 9.535484313964843750e-01 9.535484313964843750e-01 9.535484313964843750e-01
9.535537362098693848e-01 9.535537362098693848e-01 9.535537362098693848e-01 9.535537362098693848e-01 9.535537362098693848e-01
9.535526633262634277e-01 9.535526633262634277e-01 9.535526633262634277e-01 9.535526633262634277e-01 9.535526633262634277e-01
9.535505771636962891e-01 9.535505771636962891e-01 9.535505771636962891e-01 9.535505771636962891e-01 9.535505771636962891e-01
9.535489082336425781e-01 9.535489082336425781e-01 9.535489082336425781e-01 9.535489082336425781e-01 9.535489082336425781e-01
9.535599946975708008e-01 9.535599946975708008e-01 9.535599946975708008e-01 9.535599946975708008e-01 9.535599946975708008e-01
9.535503983497619629e-01 9.535503983497619629e-01 9.535503983497619629e-01 9.535503983497619629e-01 9.535503983497619629e-01
9.535512328147888184e-01 9.535512328147888184e-01 9.535512328147888184e-01 9.535512328147888184e-01 9.535512328147888184e-01
9.535614848136901855e-01 9.535614848136901855e-01 9.535614848136901855e-01 9.535614848136901855e-01 9.535614848136901855e-01
9.535482525825500488e-01 9.535482525825500488e-01 9.535482525825500488e-01 9.535482525825500488e-01 9.535482525825500488e-01
9.535654783248901367e-01 9.535654783248901367e-01 9.535654783248901367e-01 9.535654783248901367e-01 9.535654783248901367e-01
9.535581469535827637e-01 9.535581469535827637e-01 9.535581469535827637e-01 9.535581469535827637e-01 9.535581469535827637e-01
9.535557031631469727e-01 9.535557031631469727e-01 9.535557031631469727e-01 9.535557031631469727e-01 9.535557031631469727e-01
9.535603523254394531e-01 9.535603523254394531e-01 9.535603523254394531e-01 9.535603523254394531e-01 9.535603523254394531e-01
9.535517096519470215e-01 9.535517096519470215e-01 9.535517096519470215e-01 9.535517096519470215e-01 9.535517096519470215e-01
9.535603523254394531e-01 9.535603523254394531e-01 9.535603523254394531e-01 9.535603523254394531e-01 9.535603523254394531e-01
9.535499215126037598e-01 9.535499215126037598e-01 9.535499215126037598e-01 9.535499215126037598e-01 9.535499215126037598e-01
9.535530805587768555e-01 9.535530805587768555e-01 9.535530805587768555e-01 9.535530805587768555e-01 9.535530805587768555e-01
9.535512328147888184e-01 9.535512328147888184e-01 9.535512328147888184e-01 9.535512328147888184e-01 9.535512328147888184e-01
9.535486102104187012e-01 9.535486102104187012e-01 9.535486102104187012e-01 9.535486102104187012e-01 9.535486102104187012e-01
9.535608291625976562e-01 9.535608291625976562e-01 9.535608291625976562e-01 9.535608291625976562e-01 9.535608291625976562e-01
