6.889703217893838882e-03 6.897700484842061996e-03 6.864469032734632492e-03 6.871951743960380554e-03 6.893533747643232346e-03 6.864476483315229416e-03 6.875610910356044769e-03 6.893533747643232346e-03 6.875610910356044769e-03 6.864476483315229416e-03 6.884034723043441772e-03 6.889703217893838882e-03 6.889703217893838882e-03 6.889703217893838882e-03 6.881391629576683044e-03 6.875610910356044769e-03 6.868414580821990967e-03 6.879656109958887100e-03 6.905566435307264328e-03 6.893533747643232346e-03
6.890709977596998215e-03 6.898708175867795944e-03 6.865472067147493362e-03 6.872956175357103348e-03 6.894541438668966293e-03 6.865479517728090286e-03 6.876615341752767563e-03 6.894541438668966293e-03 6.876615341752767563e-03 6.865479517728090286e-03 6.885041017085313797e-03 6.890709977596998215e-03 6.890709977596998215e-03 6.890709977596998215e-03 6.882397457957267761e-03 6.876615341752767563e-03 6.869418080896139145e-03 6.880661472678184509e-03 6.906575523316860199e-03 6.894541438668966293e-03
6.889689713716506958e-03 6.897686515003442764e-03 6.864455528557300568e-03 6.871938239783048630e-03 6.893520243465900421e-03 6.864462513476610184e-03 6.875596940517425537e-03 6.893520243465900421e-03 6.875596940517425537e-03 6.864462513476610184e-03 6.884021218866109848e-03 6.889689713716506958e-03 6.889689713716506958e-03 6.889689713716506958e-03 6.881378125399351120e-03 6.875596940517425537e-03 6.868401076644659042e-03 6.879642605781555176e-03 6.905552465468645096e-03 6.893520243465900421e-03
6.889731157571077347e-03 6.897728424519300461e-03 6.864496972411870956e-03 6.871979683637619019e-03 6.893562152981758118e-03 6.864504422992467880e-03 6.875638850033283234e-03 6.893562152981758118e-03 6.875638850033283234e-03 6.864504422992467880e-03 6.884063128381967545e-03 6.889731157571077347e-03 6.889731157571077347e-03 6.889731157571077347e-03 6.881419569253921509e-03 6.875638850033283234e-03 6.868442520499229431e-03 6.879684049636125565e-03 6.905594374984502792e-03 6.893562152981758118e-03
6.890660617500543594e-03 6.898658815771341324e-03 6.865423172712326050e-03 6.872906815260648727e-03 6.894492078572511673e-03 6.865430157631635666e-03 6.876566447317600250e-03 6.894492078572511673e-03 6.876566447317600250e-03 6.865430157631635666e-03 6.884991656988859177e-03 6.890660617500543594e-03 6.890660617500543594e-03 6.890660617500543594e-03 6.882348097860813141e-03 6.876566447317600250e-03 6.869369186460971832e-03 6.880612578243017197e-03 6.906526163220405579e-03 6.894492078572511673e-03
6.890189833939075470e-03 6.898187566548585892e-03 6.864953786134719849e-03 6.872437428683042526e-03 6.894020829349756241e-03 6.864961236715316772e-03 6.876096595078706741e-03 6.894020829349756241e-03 6.876096595078706741e-03 6.864961236715316772e-03 6.884521339088678360e-03 6.890189833939075470e-03 6.890189833939075470e-03 6.890189833939075470e-03 6.881877779960632324e-03 6.876096595078706741e-03 6.868899799883365631e-03 6.880142260342836380e-03 6.906053982675075531e-03 6.894020829349756241e-03
6.889725103974342346e-03 6.897722370922565460e-03 6.864490918815135956e-03 6.871973630040884018e-03 6.893556099385023117e-03 6.864497903734445572e-03 6.875632796436548233e-03 6.893556099385023117e-03 6.875632796436548233e-03 6.864497903734445572e-03 6.884056609123945236e-03 6.889725103974342346e-03 6.889725103974342346e-03 6.889725103974342346e-03 6.881413515657186508e-03 6.875632796436548233e-03 6.868436466902494431e-03 6.879677996039390564e-03 6.905588321387767792e-03 6.893556099385023117e-03
6.890185642987489700e-03 6.898183375597000122e-03 6.864950060844421387e-03 6.872433237731456757e-03 6.894016638398170471e-03 6.864957045763731003e-03 6.876092404127120972e-03 6.894016638398170471e-03 6.876092404127120972e-03 6.864957045763731003e-03 6.884517148137092590e-03 6.890185642987489700e-03 6.890185642987489700e-03 6.890185642987489700e-03 6.881873589009046555e-03 6.876092404127120972e-03 6.868895608931779861e-03 6.880138069391250610e-03 6.906049791723489761e-03 6.894016638398170471e-03
6.890339311212301254e-03 6.898337043821811676e-03 6.865102797746658325e-03 6.872585974633693695e-03 6.894170306622982025e-03 6.865109782665967941e-03 6.876245141029357910e-03 6.894170306622982025e-03 6.876245141029357910e-03 6.865109782665967941e-03 6.884670350700616837e-03 6.890339311212301254e-03 6.890339311212301254e-03 6.890339311212301254e-03 6.882026791572570801e-03 6.876245141029357910e-03 6.869048345834016800e-03 6.880291271954774857e-03 6.906203459948301315e-03 6.894170306622982025e-03
6.889726500958204269e-03 6.897723767906427383e-03 6.864492315798997879e-03 6.871975027024745941e-03 6.893557030707597733e-03 6.864499300718307495e-03 6.875634193420410156e-03 6.893557030707597733e-03 6.875634193420410156e-03 6.864499300718307495e-03 6.884058006107807159e-03 6.889726500958204269e-03 6.889726500958204269e-03 6.889726500958204269e-03 6.881414912641048431e-03 6.875634193420410156e-03 6.868437863886356354e-03 6.879679393023252487e-03 6.905589718371629715e-03 6.893557030707597733e-03
6.889834534376859665e-03 6.897831801325082779e-03 6.864599883556365967e-03 6.872083060443401337e-03 6.893665529787540436e-03 6.864607334136962891e-03 6.875741761177778244e-03 6.893665529787540436e-03 6.875741761177778244e-03 6.864607334136962891e-03 6.884166039526462555e-03 6.889834534376859665e-03 6.889834534376859665e-03 6.889834534376859665e-03 6.881522946059703827e-03 6.875741761177778244e-03 6.868545431643724442e-03 6.879787426441907883e-03 6.905698217451572418e-03 6.893665529787540436e-03
6.892384961247444153e-03 6.900385022163391113e-03 6.867140997201204300e-03 6.874626502394676208e-03 6.896216887980699539e-03 6.867147982120513916e-03 6.878287065774202347e-03 6.896216887980699539e-03 6.878287065774202347e-03 6.867147982120513916e-03 6.886714138090610504e-03 6.892384961247444153e-03 6.892384961247444153e-03 6.892384961247444153e-03 6.884070113301277161e-03 6.878287065774202347e-03 6.871087942272424698e-03 6.882334128022193909e-03 6.908254232257604599e-03 6.896216887980699539e-03
6.890438962727785110e-03 6.898437160998582840e-03 6.865201983600854874e-03 6.872685626149177551e-03 6.894269958138465881e-03 6.865209434181451797e-03 6.876344792544841766e-03 6.894269958138465881e-03 6.876344792544841766e-03 6.865209434181451797e-03 6.884770002216100693e-03 6.890438962727785110e-03 6.890438962727785110e-03 6.890438962727785110e-03 6.882126443088054657e-03 6.876344792544841766e-03 6.869147997349500656e-03 6.880390923470258713e-03 6.906303577125072479e-03 6.894269958138465881e-03
6.889773067086935043e-03 6.897770334035158157e-03 6.864538881927728653e-03 6.872021593153476715e-03 6.893603596836328506e-03 6.864545866847038269e-03 6.875680293887853622e-03 6.893603596836328506e-03 6.875680293887853622e-03 6.864545866847038269e-03 6.884104572236537933e-03 6.889773067086935043e-03 6.889773067086935043e-03 6.889773067086935043e-03 6.881461478769779205e-03 6.875680293887853622e-03 6.868483964353799820e-03 6.879725959151983261e-03 6.905636284500360489e-03 6.893603596836328506e-03
6.889724638313055038e-03 6.897721439599990845e-03 6.864490453153848648e-03 6.871973164379596710e-03 6.893555168062448502e-03 6.864497438073158264e-03 6.875631865113973618e-03 6.893555168062448502e-03 6.875631865113973618e-03 6.864497438073158264e-03 6.884056143462657928e-03 6.889724638313055038e-03 6.889724638313055038e-03 6.889724638313055038e-03 6.881413049995899200e-03 6.875631865113973618e-03 6.868435535579919815e-03 6.879677530378103256e-03 6.905587390065193176e-03 6.893555168062448502e-03
6.891870405524969101e-03 6.899870000779628754e-03 6.866627838462591171e-03 6.874113343656063080e-03 6.895701866596937180e-03 6.866635289043188095e-03 6.877773441374301910e-03 6.895701866596937180e-03 6.877773441374301910e-03 6.866635289043188095e-03 6.886200048029422760e-03 6.891870405524969101e-03 6.891870405524969101e-03 6.891870405524969101e-03 6.883556023240089417e-03 6.877773441374301910e-03 6.870574783533811569e-03 6.881820037961006165e-03 6.907738279551267624e-03 6.895701866596937180e-03
6.889958400279283524e-03 6.897956132888793945e-03 6.864723283797502518e-03 6.872206460684537888e-03 6.893789395689964294e-03 6.864730734378099442e-03 6.875865627080202103e-03 6.893789395689964294e-03 6.875865627080202103e-03 6.864730734378099442e-03 6.884289905428886414e-03 6.889958400279283524e-03 6.889958400279283524e-03 6.889958400279283524e-03 6.881646811962127686e-03 6.875865627080202103e-03 6.868668831884860992e-03 6.879911292344331741e-03 6.905822083353996277e-03 6.893789395689964294e-03
6.890081800520420074e-03 6.898079533129930496e-03 6.864846218377351761e-03 6.872329395264387131e-03 6.893912795931100845e-03 6.864853203296661377e-03 6.875988561660051346e-03 6.893912795931100845e-03 6.875988561660051346e-03 6.864853203296661377e-03 6.884413305670022964e-03 6.890081800520420074e-03 6.890081800520420074e-03 6.890081800520420074e-03 6.881769746541976929e-03 6.875988561660051346e-03 6.868791766464710236e-03 6.880034226924180984e-03 6.905945483595132828e-03 6.893912795931100845e-03
6.890254095196723938e-03 6.898251827806234360e-03 6.865018047392368317e-03 6.872501224279403687e-03 6.894085090607404709e-03 6.865025032311677933e-03 6.876160390675067902e-03 6.894085090607404709e-03 6.876160390675067902e-03 6.865025032311677933e-03 6.884585600346326828e-03 6.890254095196723938e-03 6.890254095196723938e-03 6.890254095196723938e-03 6.881942041218280792e-03 6.876160390675067902e-03 6.868963595479726791e-03 6.880206521600484848e-03 6.906118709594011307e-03 6.894085090607404709e-03
6.891543045639991760e-03 6.899542175233364105e-03 6.866302341222763062e-03 6.873786915093660355e-03 6.895374506711959839e-03 6.866309326142072678e-03 6.877446547150611877e-03 6.895374506711959839e-03 6.877446547150611877e-03 6.866309326142072678e-03 6.885873153805732727e-03 6.891543045639991760e-03 6.891543045639991760e-03 6.891543045639991760e-03 6.883229129016399384e-03 6.877446547150611877e-03 6.870248354971408844e-03 6.881493143737316132e-03 6.907410454005002975e-03 6.895374506711959839e-03
6.894375197589397430e-03 6.902377586811780930e-03 6.869123317301273346e-03 6.876611150801181793e-03 6.898208521306514740e-03 6.869130302220582962e-03 6.880273111164569855e-03 6.898208521306514740e-03 6.880273111164569855e-03 6.869130302220582962e-03 6.888702977448701859e-03 6.894375197589397430e-03 6.894375197589397430e-03 6.894375197589397430e-03 6.886058021336793900e-03 6.880273111164569855e-03 6.873071193695068359e-03 6.884320639073848724e-03 6.910249125212430954e-03 6.898208521306514740e-03
6.889708340167999268e-03 6.897705141454935074e-03 6.864473689347505569e-03 6.871956866234540939e-03 6.893538869917392731e-03 6.864481139928102493e-03 6.875615566968917847e-03 6.893538869917392731e-03 6.875615566968917847e-03 6.864481139928102493e-03 6.884039845317602158e-03 6.889708340167999268e-03 6.889708340167999268e-03 6.889708340167999268e-03 6.881396751850843430e-03 6.875615566968917847e-03 6.868419237434864044e-03 6.879661232233047485e-03 6.905571091920137405e-03 6.893538869917392731e-03
6.889707408845424652e-03 6.897704675793647766e-03 6.864473223686218262e-03 6.871955934911966324e-03 6.893537938594818115e-03 6.864480208605527878e-03 6.875614635646343231e-03 6.893537938594818115e-03 6.875614635646343231e-03 6.864480208605527878e-03 6.884038913995027542e-03 6.889707408845424652e-03 6.889707408845424652e-03 6.889707408845424652e-03 6.881395820528268814e-03 6.875614635646343231e-03 6.868418771773576736e-03 6.879660300910472870e-03 6.905570626258850098e-03 6.893537938594818115e-03
6.891226861625909805e-03 6.899225525557994843e-03 6.865987088531255722e-03 6.873471662402153015e-03 6.895058322697877884e-03 6.865994073450565338e-03 6.877131294459104538e-03 6.895058322697877884e-03 6.877131294459104538e-03 6.865994073450565338e-03 6.885556969791650772e-03 6.891226861625909805e-03 6.891226861625909805e-03 6.891226861625909805e-03 6.882913410663604736e-03 6.877131294459104538e-03 6.869933567941188812e-03 6.881177425384521484e-03 6.907093338668346405e-03 6.895058322697877884e-03
