5.096050351858139038e-02 5.044078454375267029e-02 5.066105350852012634e-02 5.090172961354255676e-02 5.065366625785827637e-02
5.057357996702194214e-02 5.001909285783767700e-02 5.032911524176597595e-02 5.057225376367568970e-02 5.025933310389518738e-02
5.065164715051651001e-02 5.009960383176803589e-02 5.045159161090850830e-02 5.065340176224708557e-02 5.030126869678497314e-02
5.066654458642005920e-02 5.004919320344924927e-02 5.041981488466262817e-02 5.066278576850891113e-02 5.032045766711235046e-02
5.060059204697608948e-02 5.004386976361274719e-02 5.035932734608650208e-02 5.059301853179931641e-02 5.032440647482872009e-02
5.054997652769088745e-02 4.999380558729171753e-02 5.030889064073562622e-02 5.055586621165275574e-02 5.022836849093437195e-02
5.089161545038223267e-02 5.044401809573173523e-02 5.065941810607910156e-02 5.085348337888717651e-02 5.055628344416618347e-02
5.055899545550346375e-02 5.000595375895500183e-02 5.031390115618705750e-02 5.056806653738021851e-02 5.023782700300216675e-02
5.053431540727615356e-02 4.997736960649490356e-02 5.028875917196273804e-02 5.054278299212455750e-02 5.021370202302932739e-02
5.111372098326683044e-02 5.051719769835472107e-02 5.080809816718101501e-02 5.086797103285789490e-02 5.065837875008583069e-02
5.054436996579170227e-02 4.998560994863510132e-02 5.029816925525665283e-02 5.055601149797439575e-02 5.022209882736206055e-02
5.055944249033927917e-02 5.000564828515052795e-02 5.031301081180572510e-02 5.056194216012954712e-02 5.024112015962600708e-02
5.055885016918182373e-02 4.999681562185287476e-02 5.030459538102149963e-02 5.056460201740264893e-02 5.023180693387985229e-02
5.076687783002853394e-02 5.023453384637832642e-02 5.049129202961921692e-02 5.080835521221160889e-02 5.038301274180412292e-02
5.061089992523193359e-02 5.002237856388092041e-02 5.033740401268005371e-02 5.060192942619323730e-02 5.029210820794105530e-02
5.054825916886329651e-02 4.998487979173660278e-02 5.030143633484840393e-02 5.055009946227073669e-02 5.022402107715606689e-02
5.066501349210739136e-02 5.006250366568565369e-02 5.042612925171852112e-02 5.062518268823623657e-02 5.032979696989059448e-02
5.057674273848533630e-02 5.001611262559890747e-02 5.033045262098312378e-02 5.059283226728439331e-02 5.024581775069236755e-02
5.095766857266426086e-02 5.038095265626907349e-02 5.066754668951034546e-02 5.097873136401176453e-02 5.058591812849044800e-02
5.056499689817428589e-02 5.000285431742668152e-02 5.031847953796386719e-02 5.056259408593177795e-02 5.024152621626853943e-02
5.053840577602386475e-02 4.997942969202995300e-02 5.029216036200523376e-02 5.054467171430587769e-02 5.021635070443153381e-02
5.106990784406661987e-02 5.035467445850372314e-02 5.071652308106422424e-02 5.085226893424987793e-02 5.059353634715080261e-02
5.054131150245666504e-02 4.999053850769996643e-02 5.029862374067306519e-02 5.055025592446327209e-02 5.021945759654045105e-02
5.055495351552963257e-02 4.999464005231857300e-02 5.030880123376846313e-02 5.056354403495788574e-02 5.024244636297225952e-02
5.057942494750022888e-02 5.001937970519065857e-02 5.034546926617622375e-02 5.057629570364952087e-02 5.025300756096839905e-02
5.063376948237419128e-02 5.005014687776565552e-02 5.034655332565307617e-02 5.061225965619087219e-02 5.029820278286933899e-02
5.059860274195671082e-02 5.008493736386299133e-02 5.039485171437263489e-02 5.066706240177154541e-02 5.029813200235366821e-02
5.056517943739891052e-02 5.000419914722442627e-02 5.031803995370864868e-02 5.056387931108474731e-02 5.024252086877822876e-02
5.072819441556930542e-02 5.013133585453033447e-02 5.041826888918876648e-02 5.064927041530609131e-02 5.036668851971626282e-02
5.059390515089035034e-02 5.001667886972427368e-02 5.034529045224189758e-02 5.058604478836059570e-02 5.026672035455703735e-02
5.056451633572578430e-02 5.000506341457366943e-02 5.032184720039367676e-02 5.056962370872497559e-02 5.024536326527595520e-02
5.072876065969467163e-02 5.012658983469009399e-02 5.041724070906639099e-02 5.068097263574600220e-02 5.036307126283645630e-02
5.054846778512001038e-02 5.000435933470726013e-02 5.031169205904006958e-02 5.055768415331840515e-02 5.023493990302085876e-02
5.057646334171295166e-02 5.002725496888160706e-02 5.032618343830108643e-02 5.059448257088661194e-02 5.026451498270034790e-02
5.064826086163520813e-02 5.006074160337448120e-02 5.037865415215492249e-02 5.066762492060661316e-02 5.031687393784523010e-02
5.078911408782005310e-02 5.035319551825523376e-02 5.055814981460571289e-02 5.079327896237373352e-02 5.052553862333297729e-02
5.058484151959419250e-02 5.001624673604965210e-02 5.033263191580772400e-02 5.059270188212394714e-02 5.024756863713264465e-02
5.065943300724029541e-02 5.008768662810325623e-02 5.038444325327873230e-02 5.063221603631973267e-02 5.031107366085052490e-02
5.053525418043136597e-02 4.997851699590682983e-02 5.029135569930076599e-02 5.054477602243423462e-02 5.021603405475616455e-02
5.061565339565277100e-02 5.005193129181861877e-02 5.034175887703895569e-02 5.059393495321273804e-02 5.027536302804946899e-02
5.053765326738357544e-02 4.998069629073143005e-02 5.029243603348731995e-02 5.054630711674690247e-02 5.021868273615837097e-02
