3.641386865638196468e-05 3.641386865638196468e-05
3.645204196800477803e-05 3.645204196800477803e-05
3.645033939392305911e-05 3.645033939392305911e-05
3.641497460193932056e-05 3.641497460193932056e-05
3.645024844445288181e-05 3.645024844445288181e-05
3.641403236542828381e-05 3.641403236542828381e-05
3.645403921836987138e-05 3.645403921836987138e-05
3.644148455350659788e-05 3.644148455350659788e-05
3.644037133199162781e-05 3.644037133199162781e-05
3.643056697910651565e-05 3.643056697910651565e-05
3.641753937699832022e-05 3.641753937699832022e-05
3.643973104772157967e-05 3.643973104772157967e-05
3.641408693511039019e-05 3.641408693511039019e-05
3.641246803454123437e-05 3.641246803454123437e-05
3.641968942247331142e-05 3.641968942247331142e-05
3.641570219770073891e-05 3.641570219770073891e-05
3.641168950707651675e-05 3.641168950707651675e-05
3.643686068244278431e-05 3.643686068244278431e-05
3.642713636509142816e-05 3.642713636509142816e-05
3.645761171355843544e-05 3.645761171355843544e-05
3.641979856183752418e-05 3.641979856183752418e-05
3.641070361481979489e-05 3.641070361481979489e-05
3.642250885604880750e-05 3.642250885604880750e-05
3.641110743046738207e-05 3.641110743046738207e-05
3.643217132776044309e-05 3.643217132776044309e-05
3.641156217781826854e-05 3.641156217781826854e-05
3.641030707512982190e-05 3.641030707512982190e-05
3.641246803454123437e-05 3.641246803454123437e-05
3.641790681285783648e-05 3.641790681285783648e-05
3.641537841758690774e-05 3.641537841758690774e-05
3.641597868409007788e-05 3.641597868409007788e-05
3.641137664089910686e-05 3.641137664089910686e-05
3.641063085524365306e-05 3.641063085524365306e-05
3.641335933934897184e-05 3.641335933934897184e-05
3.641072180471383035e-05 3.641072180471383035e-05
3.641048897407017648e-05 3.641048897407017648e-05
3.642158117145299911e-05 3.642158117145299911e-05
3.641303192125633359e-05 3.641303192125633359e-05
3.641248622443526983e-05 3.641248622443526983e-05
3.641442890511825681e-05 3.641442890511825681e-05
3.641197690740227699e-05 3.641197690740227699e-05
3.641146759036928415e-05 3.641146759036928415e-05
3.643248055595904589e-05 3.643248055595904589e-05
3.640994327724911273e-05 3.640994327724911273e-05
3.641039802459999919e-05 3.641039802459999919e-05
3.641146759036928415e-05 3.641146759036928415e-05
3.642360388766974211e-05 3.642360388766974211e-05
3.642903539002873003e-05 3.642903539002873003e-05
3.641373768914490938e-05 3.641373768914490938e-05
3.641016155597753823e-05 3.641016155597753823e-05
3.641230796347372234e-05 3.641230796347372234e-05
3.641557486844249070e-05 3.641557486844249070e-05
3.641633884399197996e-05 3.641633884399197996e-05
3.641490548034198582e-05 3.641490548034198582e-05
3.641156217781826854e-05 3.641156217781826854e-05
3.641290459199808538e-05 3.641290459199808538e-05
3.646369077614508569e-05 3.646369077614508569e-05
3.642291267169639468e-05 3.642291267169639468e-05
3.641270450316369534e-05 3.641270450316369534e-05
3.641141302068717778e-05 3.641141302068717778e-05
3.641096191131509840e-05 3.641096191131509840e-05
3.642110823420807719e-05 3.642110823420807719e-05
3.641105286078527570e-05 3.641105286078527570e-05
3.641137664089910686e-05 3.641137664089910686e-05
3.641043440438807011e-05 3.641043440438807011e-05
3.641967123257927597e-05 3.641967123257927597e-05
3.641359580797143281e-05 3.641359580797143281e-05
