3.641126750153489411e-05 3.641126750153489411e-05 3.641126750153489411e-05 3.641126750153489411e-05 3.641126750153489411e-05
3.642649608082138002e-05 3.642649608082138002e-05 3.642649608082138002e-05 3.642649608082138002e-05 3.642649608082138002e-05
3.642581577878445387e-05 3.642581577878445387e-05 3.642581577878445387e-05 3.642581577878445387e-05 3.642581577878445387e-05
3.641171133494935930e-05 3.641171133494935930e-05 3.641171133494935930e-05 3.641171133494935930e-05 3.641171133494935930e-05
3.642577939899638295e-05 3.642577939899638295e-05 3.642577939899638295e-05 3.642577939899638295e-05 3.642577939899638295e-05
3.641133298515342176e-05 3.641133298515342176e-05 3.641133298515342176e-05 3.641133298515342176e-05 3.641133298515342176e-05
3.642729279818013310e-05 3.642729279818013310e-05 3.642729279818013310e-05 3.642729279818013310e-05 3.642729279818013310e-05
3.642229057732038200e-05 3.642229057732038200e-05 3.642229057732038200e-05 3.642229057732038200e-05 3.642229057732038200e-05
3.642184674390591681e-05 3.642184674390591681e-05 3.642184674390591681e-05 3.642184674390591681e-05 3.642184674390591681e-05
3.641793591668829322e-05 3.641793591668829322e-05 3.641793591668829322e-05 3.641793591668829322e-05 3.641793591668829322e-05
3.641273724497295916e-05 3.641273724497295916e-05 3.641273724497295916e-05 3.641273724497295916e-05 3.641273724497295916e-05
3.642159208538942039e-05 3.642159208538942039e-05 3.642159208538942039e-05 3.642159208538942039e-05 3.642159208538942039e-05
3.641135481302626431e-05 3.641135481302626431e-05 3.641135481302626431e-05 3.641135481302626431e-05 3.641135481302626431e-05
3.641070725279860198e-05 3.641070725279860198e-05 3.641070725279860198e-05 3.641070725279860198e-05 3.641070725279860198e-05
3.641359216999262571e-05 3.641359216999262571e-05 3.641359216999262571e-05 3.641359216999262571e-05 3.641359216999262571e-05
3.641200237325392663e-05 3.641200237325392663e-05 3.641200237325392663e-05 3.641200237325392663e-05 3.641200237325392663e-05
3.641039802459999919e-05 3.641039802459999919e-05 3.641039802459999919e-05 3.641039802459999919e-05 3.641039802459999919e-05
3.642044612206518650e-05 3.642044612206518650e-05 3.642044612206518650e-05 3.642044612206518650e-05 3.642044612206518650e-05
3.641657167463563383e-05 3.641657167463563383e-05 3.641657167463563383e-05 3.641657167463563383e-05 3.641657167463563383e-05
3.642871160991489887e-05 3.642871160991489887e-05 3.642871160991489887e-05 3.642871160991489887e-05 3.642871160991489887e-05
3.641363582573831081e-05 3.641363582573831081e-05 3.641363582573831081e-05 3.641363582573831081e-05 3.641363582573831081e-05
3.641000512288883328e-05 3.641000512288883328e-05 3.641000512288883328e-05 3.641000512288883328e-05 3.641000512288883328e-05
3.641472358140163124e-05 3.641472358140163124e-05 3.641472358140163124e-05 3.641472358140163124e-05 3.641472358140163124e-05
3.641016519395634532e-05 3.641016519395634532e-05 3.641016519395634532e-05 3.641016519395634532e-05 3.641016519395634532e-05
3.641857620095834136e-05 3.641857620095834136e-05 3.641857620095834136e-05 3.641857620095834136e-05 3.641857620095834136e-05
3.641034709289669991e-05 3.641034709289669991e-05 3.641034709289669991e-05 3.641034709289669991e-05 3.641034709289669991e-05
3.640984141384251416e-05 3.640984141384251416e-05 3.640984141384251416e-05 3.640984141384251416e-05 3.640984141384251416e-05
3.641070725279860198e-05 3.641070725279860198e-05 3.641070725279860198e-05 3.641070725279860198e-05 3.641070725279860198e-05
3.641288276412524283e-05 3.641288276412524283e-05 3.641288276412524283e-05 3.641288276412524283e-05 3.641288276412524283e-05
3.641187140601687133e-05 3.641187140601687133e-05 3.641187140601687133e-05 3.641187140601687133e-05 3.641187140601687133e-05
3.641211151261813939e-05 3.641211151261813939e-05 3.641211151261813939e-05 3.641211151261813939e-05 3.641211151261813939e-05
3.641027433332055807e-05 3.641027433332055807e-05 3.641027433332055807e-05 3.641027433332055807e-05 3.641027433332055807e-05
3.640997601905837655e-05 3.640997601905837655e-05 3.640997601905837655e-05 3.640997601905837655e-05 3.640997601905837655e-05
3.641106377472169697e-05 3.641106377472169697e-05 3.641106377472169697e-05 3.641106377472169697e-05 3.641106377472169697e-05
3.641001239884644747e-05 3.641001239884644747e-05 3.641001239884644747e-05 3.641001239884644747e-05 3.641001239884644747e-05
3.640991417341865599e-05 3.640991417341865599e-05 3.640991417341865599e-05 3.640991417341865599e-05 3.640991417341865599e-05
3.641434886958450079e-05 3.641434886958450079e-05 3.641434886958450079e-05 3.641434886958450079e-05 3.641434886958450079e-05
3.641093644546344876e-05 3.641093644546344876e-05 3.641093644546344876e-05 3.641093644546344876e-05 3.641093644546344876e-05
3.641071452875621617e-05 3.641071452875621617e-05 3.641071452875621617e-05 3.641071452875621617e-05 3.641071452875621617e-05
3.641149305622093379e-05 3.641149305622093379e-05 3.641149305622093379e-05 3.641149305622093379e-05 3.641149305622093379e-05
3.641051080194301903e-05 3.641051080194301903e-05 3.641051080194301903e-05 3.641051080194301903e-05 3.641051080194301903e-05
3.641031071310862899e-05 3.641031071310862899e-05 3.641031071310862899e-05 3.641031071310862899e-05 3.641031071310862899e-05
3.641869989223778248e-05 3.641869989223778248e-05 3.641869989223778248e-05 3.641869989223778248e-05 3.641869989223778248e-05
3.640969953266903758e-05 3.640969953266903758e-05 3.640969953266903758e-05 3.640969953266903758e-05 3.640969953266903758e-05
3.640987779363058507e-05 3.640987779363058507e-05 3.640987779363058507e-05 3.640987779363058507e-05 3.640987779363058507e-05
3.641031071310862899e-05 3.641031071310862899e-05 3.641031071310862899e-05 3.641031071310862899e-05 3.641031071310862899e-05
3.641515650087967515e-05 3.641515650087967515e-05 3.641515650087967515e-05 3.641515650087967515e-05 3.641515650087967515e-05
3.641732473624870181e-05 3.641732473624870181e-05 3.641732473624870181e-05 3.641732473624870181e-05 3.641732473624870181e-05
3.641121656983159482e-05 3.641121656983159482e-05 3.641121656983159482e-05 3.641121656983159482e-05 3.641121656983159482e-05
3.640978684416040778e-05 3.640978684416040778e-05 3.640978684416040778e-05 3.640978684416040778e-05 3.640978684416040778e-05
3.641064176918007433e-05 3.641064176918007433e-05 3.641064176918007433e-05 3.641064176918007433e-05 3.641064176918007433e-05
3.641195144155062735e-05 3.641195144155062735e-05 3.641195144155062735e-05 3.641195144155062735e-05 3.641195144155062735e-05
3.641225703177042305e-05 3.641225703177042305e-05 3.641225703177042305e-05 3.641225703177042305e-05 3.641225703177042305e-05
3.641168223111890256e-05 3.641168223111890256e-05 3.641168223111890256e-05 3.641168223111890256e-05 3.641168223111890256e-05
3.641034709289669991e-05 3.641034709289669991e-05 3.641034709289669991e-05 3.641034709289669991e-05 3.641034709289669991e-05
3.641088551376014948e-05 3.641088551376014948e-05 3.641088551376014948e-05 3.641088551376014948e-05 3.641088551376014948e-05
3.643112358986400068e-05 3.643112358986400068e-05 3.643112358986400068e-05 3.643112358986400068e-05 3.643112358986400068e-05
3.641488001449033618e-05 3.641488001449033618e-05 3.641488001449033618e-05 3.641488001449033618e-05 3.641488001449033618e-05
