1.158906161435879767e-04 1.158906161435879767e-04 1.158906161435879767e-04 1.158906161435879767e-04 1.158906161435879767e-04
1.159016683232039213e-04 1.159016683232039213e-04 1.159016683232039213e-04 1.159016683232039213e-04 1.159016683232039213e-04
1.159018283942714334e-04 1.159018283942714334e-04 1.159018283942714334e-04 1.159018283942714334e-04 1.159018283942714334e-04
1.158905797637999058e-04 1.158905797637999058e-04 1.158905797637999058e-04 1.158905797637999058e-04 1.158905797637999058e-04
1.158908125944435596e-04 1.158908125944435596e-04 1.158908125944435596e-04 1.158908125944435596e-04 1.158908125944435596e-04
1.158912491519004107e-04 1.158912491519004107e-04 1.158912491519004107e-04 1.158912491519004107e-04 1.158912491519004107e-04
1.158945960924029350e-04 1.158945960924029350e-04 1.158945960924029350e-04 1.158945960924029350e-04 1.158945960924029350e-04
1.158937593572773039e-04 1.158937593572773039e-04 1.158937593572773039e-04 1.158937593572773039e-04 1.158937593572773039e-04
1.158914528787136078e-04 1.158914528787136078e-04 1.158914528787136078e-04 1.158914528787136078e-04 1.158914528787136078e-04
1.158929735538549721e-04 1.158929735538549721e-04 1.158929735538549721e-04 1.158929735538549721e-04 1.158929735538549721e-04
1.158986488007940352e-04 1.158986488007940352e-04 1.158986488007940352e-04 1.158986488007940352e-04 1.158986488007940352e-04
1.158998711616732180e-04 1.158998711616732180e-04 1.158998711616732180e-04 1.158998711616732180e-04 1.158998711616732180e-04
1.158909799414686859e-04 1.158909799414686859e-04 1.158909799414686859e-04 1.158909799414686859e-04 1.158909799414686859e-04
1.158916275016963482e-04 1.158916275016963482e-04 1.158916275016963482e-04 1.158916275016963482e-04 1.158916275016963482e-04
1.158941959147341549e-04 1.158941959147341549e-04 1.158941959147341549e-04 1.158941959147341549e-04 1.158941959147341549e-04
1.158918239525519311e-04 1.158918239525519311e-04 1.158918239525519311e-04 1.158918239525519311e-04 1.158918239525519311e-04
1.158913510153070092e-04 1.158913510153070092e-04 1.158913510153070092e-04 1.158913510153070092e-04 1.158913510153070092e-04
